BMSB2312280412	1	2023-12-28 21:15:16.000	0	0	1		31500		U2002141628140	NULL	1	NULL	32000	500	NULL	NULL	0
BMSB2312280413	1	2023-12-28 21:16:14.000	0	0	1		34500		U2002141628140	NULL	1	NULL	50000	15500	NULL	NULL	0
BMSB2312280414	1	2023-12-28 21:16:41.000	0	0	1		11900		U2002141628140	NULL	1	NULL	50000	38100	NULL	NULL	0
BMSB2312280415	1	2023-12-28 21:18:05.000	0	0	1		13900		U2002141628140	NULL	1	NULL	14000	100	NULL	NULL	0
BMSB2312280416	1	2023-12-28 21:18:41.000	0	0	1		7500		U2002141628140	NULL	1	NULL	8000	500	NULL	NULL	0
BMSB2312280417	1	2023-12-28 21:21:47.000	0	0	1		91500		U2002141628140	NULL	1	NULL	100000	8500	NULL	NULL	0
BMSB2312280418	1	2023-12-28 21:23:23.000	0	0	1		110700		U2002141628140	NULL	1	NULL	150000	39300	NULL	NULL	0
BMSB2312280419	1	2023-12-28 21:24:01.000	0	0	1		27000		U2002141628140	NULL	1	NULL	50000	23000	NULL	NULL	0
BMSB2312280420	1	2023-12-28 21:25:23.000	0	0	1		10500		U2002141628140	NULL	1	NULL	11000	500	NULL	NULL	0
BMSB2312280421	1	2023-12-28 21:27:14.000	0	0	1		29000		U2002141628140	NULL	1	NULL	50000	21000	NULL	NULL	0
BMSB2312280422	1	2023-12-28 21:30:09.000	0	0	1		5000		U2002141628140	NULL	1	NULL	5000	0	NULL	NULL	0
BMSB2312280423	1	2023-12-28 21:34:16.000	0	0	1		89500	qr perna 	U2002141628140	NULL	1	NULL	89500	0	NULL	NULL	0
BMSB2312280424	1	2023-12-28 21:35:31.000	0	0	1		17000		U2002141628140	NULL	1	NULL	50000	33000	NULL	NULL	0
BMSB2312280425	1	2023-12-28 21:39:00.000	0	0	1		14100		U2002141628140	NULL	1	NULL	20000	5900	NULL	NULL	0
BMSB2312280426	1	2023-12-28 21:40:52.000	0	0	1		116000		U2002141628140	NULL	1	NULL	150000	34000	NULL	NULL	0
BMSB2312280427	1	2023-12-28 21:41:52.000	0	0	1		44500		U2002141628140	NULL	1	NULL	50000	5500	NULL	NULL	0
BMSB2312280428	1	2023-12-28 21:42:26.000	0	0	1		13500		U2002141628140	NULL	1	NULL	15000	1500	NULL	NULL	0
BMSB2312280429	1	2023-12-28 21:45:05.000	0	0	1		68900		U2002141628140	NULL	1	NULL	70000	1100	NULL	NULL	0
BMSB2312280430	1	2023-12-28 21:46:11.000	0	0	1		33000		U2002141628140	NULL	1	NULL	53000	20000	NULL	NULL	0
BMSB2312280431	1	2023-12-28 21:47:32.000	0	0	1		97600		U2002141628140	NULL	1	NULL	100000	2400	NULL	NULL	0
BMSB2312280432	1	2023-12-28 21:48:11.000	0	0	1		15000		U2002141628140	NULL	1	NULL	15000	0	NULL	NULL	0
BMSB2312280433	1	2023-12-28 21:50:31.000	0	0	1		40500		U2002141628140	NULL	1	NULL	40500	0	NULL	NULL	0
BMSB2312280434	1	2023-12-28 21:52:13.000	0	0	1		52300		U2002141628140	NULL	1	NULL	52300	0	NULL	NULL	0
BMSB2312280435	1	2023-12-28 21:53:39.000	0	0	1		49200		U2002141628140	NULL	1	NULL	50000	800	NULL	NULL	0
BMSB2312280436	1	2023-12-28 21:54:53.000	0	0	1		88400		U2002141628140	NULL	1	NULL	100000	11600	NULL	NULL	0
BMSB2312280437	1	2023-12-28 21:55:26.000	0	0	1		5800		U2002141628140	NULL	1	NULL	10000	4200	NULL	NULL	0
BMSB2312280438	1	2023-12-28 21:57:27.000	0	0	1		68500		U2002141628140	NULL	1	NULL	70000	1500	NULL	NULL	0
BMSB2312290001	1	2023-12-29 07:52:42.000	0	0	1		46500		U1801090206090	NULL	1	NULL	50000	3500	NULL	NULL	0
BMSB2312290002	1	2023-12-29 07:53:49.000	0	0	1		42500		U1801090206090	NULL	1	NULL	50000	7500	NULL	NULL	0
BMSB2312290003	1	2023-12-29 07:57:55.000	0	0	1		6500		U1801090206090	NULL	1	NULL	20000	13500	NULL	NULL	0
BMSB2312290004	1	2023-12-29 08:00:26.000	0	0	1		17500		U1801090206090	NULL	1	NULL	20000	2500	NULL	NULL	0
BMSB2312290005	1	2023-12-29 08:01:59.000	0	0	1		20000		U1801090206090	NULL	1	NULL	20000	0	NULL	NULL	0
BMSB2312290006	1	2023-12-29 08:05:08.000	0	0	1		108200		U1801090206090	NULL	1	NULL	110000	1800	NULL	NULL	0
BMSB2312290007	1	2023-12-29 08:09:05.000	0	0	1		50000		U1801090206090	NULL	1	NULL	50000	0	NULL	NULL	0
BMSB2312290008	1	2023-12-29 08:10:23.000	0	0	1		55800		U1801090206090	NULL	1	NULL	60000	4200	NULL	NULL	0
BMSB2312290009	1	2023-12-29 08:11:27.000	0	0	1		35000		U1801090206090	NULL	1	NULL	35000	0	NULL	NULL	0
BMSB2312290010	1	2023-12-29 08:14:47.000	0	0	1		67000		U1801090206090	NULL	1	NULL	70000	3000	NULL	NULL	0
BMSB2312290011	1	2023-12-29 08:18:29.000	0	0	1		6000		U1801090206090	NULL	1	NULL	50000	44000	NULL	NULL	0
BMSB2312290012	1	2023-12-29 08:21:25.000	0	0	1		63500		U1801090206090	NULL	1	NULL	100000	36500	NULL	NULL	0
BMSB2312290013	1	2023-12-29 08:22:53.000	0	0	1		57700		U1801090206090	NULL	1	NULL	100000	42300	NULL	NULL	0
BMSB2312290014	1	2023-12-29 08:23:38.000	0	0	1		10000		U1801090206090	NULL	1	NULL	20000	10000	NULL	NULL	0
BMSB2312290015	1	2023-12-29 08:25:36.000	0	0	1		29000		U1801090206090	NULL	1	NULL	50000	21000	NULL	NULL	0
BMSB2312290016	1	2023-12-29 08:28:06.000	0	0	1		4500		U1801090206090	NULL	1	NULL	5000	500	NULL	NULL	0
BMSB2312290017	1	2023-12-29 08:29:46.000	0	0	1		8000		U1801090206090	NULL	1	NULL	100000	92000	NULL	NULL	0
BMSB2312290018	1	2023-12-29 08:30:36.000	0	0	1		2500		U1801090206090	NULL	1	NULL	25000	22500	NULL	NULL	0
BMSB2312290019	1	2023-12-29 08:34:01.000	0	0	1		75000		U1801090206090	NULL	1	NULL	75000	0	NULL	NULL	0
BMSB2312290020	1	2023-12-29 08:36:44.000	0	0	1		116200	tebus murah 6.000	U1801090206090	NULL	1	NULL	116200	0	NULL	NULL	0
BMSB2312290021	1	2023-12-29 08:36:56.000	0	0	1		9900	tebus murah 6.000	U1801090206090	NULL	1	NULL	9900	0	NULL	NULL	0
BMSB2312290022	1	2023-12-29 08:39:20.000	0	0	1		22900		U1801090206090	NULL	1	NULL	50000	27100	NULL	NULL	0
BMSB2312290023	1	2023-12-29 08:43:16.000	0	0	1		4200		U1801090206090	NULL	1	NULL	4200	0	NULL	NULL	0
